Ville1,Ville2,Distance,Vitesse,Statut
225,363,226,110,utilisable
225,374,213,73,utilisable
225,396,82,123,utilisable
225,402,115,115,non_utilisable
225,417,121,113,utilisable
225,418,239,95,utilisable
225,455,268,66,utilisable
225,457,139,81,utilisable
225,471,388,75,utilisable
225,498,437,117,utilisable
225,509,208,62,non_utilisable
225,511,345,69,utilisable
225,527,284,120,utilisable
225,586,133,63,utilisable
225,598,256,105,utilisable
225,604,430,111,non_utilisable
225,613,451,82,non_utilisable
225,618,72,60,utilisable
225,655,437,65,utilisable
225,660,149,130,utilisable
225,674,325,117,utilisable
225,675,303,95,utilisable
225,693,296,97,utilisable
225,697,432,100,utilisable
225,698,353,69,non_utilisable
225,701,401,64,utilisable
225,726,387,121,utilisable
225,746,393,68,utilisable
225,748,482,106,non_utilisable
225,755,119,107,utilisable
225,760,376,112,utilisable
225,773,473,126,utilisable
225,785,464,119,utilisable
225,788,123,129,utilisable
225,792,93,71,utilisable
225,819,346,119,non_utilisable
225,824,273,101,utilisable
225,828,268,111,utilisable
225,830,496,90,utilisable
225,862,223,101,utilisable
225,870,444,123,utilisable
225,874,442,109,utilisable
225,875,307,80,utilisable
225,881,186,82,non_utilisable
225,886,289,84,utilisable
225,893,304,66,utilisable
225,899,500,116,utilisable
225,900,317,92,utilisable
225,906,444,60,non_utilisable
225,923,440,82,utilisable
225,931,311,69,utilisable
225,936,234,70,utilisable
225,938,92,103,utilisable
225,945,184,100,utilisable
225,957,119,106,utilisable
225,967,93,109,utilisable
226,227,363,122,utilisable
226,228,108,130,utilisable
226,253,461,109,utilisable
226,274,280,68,utilisable
226,289,197,76,non_utilisable
226,291,435,107,utilisable
226,293,144,104,utilisable
226,324,484,103,utilisable
226,325,205,94,utilisable
226,340,158,73,non_utilisable
226,366,249,64,utilisable
226,368,219,115,non_utilisable
226,378,60,127,utilisable
226,383,127,79,utilisable
226,393,116,78,utilisable
226,404,210,68,utilisable
226,418,387,90,utilisable
226,420,320,80,utilisable
226,430,470,114,utilisable
226,436,347,101,non_utilisable
226,453,454,105,utilisable
226,460,95,108,utilisable
226,463,400,108,utilisable
226,474,267,61,utilisable
226,478,292,108,utilisable
226,479,476,76,utilisable
226,490,396,111,utilisable
226,494,89,120,non_utilisable
226,499,281,85,utilisable
226,501,342,101,utilisable
226,508,262,89,non_utilisable
226,521,136,120,utilisable
226,526,117,70,utilisable
226,531,431,123,utilisable
226,535,177,107,utilisable
226,539,321,77,utilisable
226,542,304,113,utilisable
226,544,89,109,utilisable
226,556,75,129,utilisable
226,561,384,117,utilisable
226,562,292,108,utilisable
226,576,354,104,utilisable
226,593,319,94,utilisable
226,603,321,124,utilisable
226,604,83,87,non_utilisable
226,609,115,92,utilisable
226,612,241,72,utilisable
226,646,253,64,non_utilisable
226,650,225,121,utilisable
226,666,471,83,utilisable
226,668,414,65,utilisable
226,673,225,102,utilisable
226,683,51,103,utilisable
226,702,263,68,utilisable
226,733,379,66,utilisable
226,743,92,129,non_utilisable
226,746,357,114,non_utilisable
226,763,197,112,non_utilisable
226,777,232,93,utilisable
226,803,405,74,utilisable
226,809,58,85,utilisable
226,821,100,112,utilisable
226,855,145,96,utilisable
226,864,368,122,utilisable
226,874,156,102,non_utilisable
226,885,476,115,utilisable
226,903,263,113,utilisable
226,930,474,82,utilisable
226,932,268,81,utilisable
226,947,356,77,utilisable
226,997,367,116,utilisable
227,256,157,62,utilisable
227,257,209,67,utilisable
227,262,157,114,utilisable
227,263,249,85,utilisable
227,284,164,86,utilisable
227,314,416,63,utilisable
227,319,373,123,utilisable
227,327,165,70,non_utilisable
227,329,475,122,utilisable
227,331,446,102,utilisable
227,334,171,81,utilisable
227,375,126,128,utilisable
227,387,403,76,utilisable
227,389,184,82,utilisable
227,391,390,82,utilisable
227,404,456,84,utilisable
227,405,83,111,utilisable
227,410,408,80,utilisable
227,417,380,120,utilisable
227,420,112,102,utilisable
227,424,440,125,utilisable
227,427,64,122,non_utilisable
227,431,257,60,utilisable
227,440,280,88,utilisable
227,472,63,118,utilisable
227,483,446,104,utilisable
227,506,185,65,utilisable
227,508,451,124,utilisable
227,517,137,100,non_utilisable
227,519,297,71,utilisable
227,524,479,74,utilisable
227,538,424,122,utilisable
227,554,360,87,non_utilisable
227,572,226,117,non_utilisable
227,575,381,121,utilisable
227,576,58,124,utilisable
227,577,327,73,utilisable
227,580,63,96,utilisable
227,581,241,112,utilisable
227,589,357,112,utilisable
227,599,456,93,utilisable
227,614,274,106,utilisable
227,621,409,88,utilisable
227,631,180,76,utilisable
227,634,369,85,non_utilisable
227,638,245,108,utilisable
227,644,89,119,utilisable
227,651,340,92,non_utilisable
227,656,299,93,utilisable
227,671,349,69,non_utilisable
227,682,156,67,utilisable
227,684,293,75,utilisable
227,687,246,79,utilisable
227,688,233,86,utilisable
227,692,290,115,utilisable
227,706,347,68,utilisable
227,707,207,106,utilisable
227,710,82,119,utilisable
227,720,400,93,utilisable
227,726,74,113,utilisable
227,733,464,90,utilisable
227,737,378,126,utilisable
227,739,114,128,utilisable
227,740,131,78,utilisable
227,741,292,88,utilisable
227,744,51,87,utilisable
227,782,220,77,utilisable
227,833,396,106,utilisable
227,836,435,110,non_utilisable
227,858,397,76,utilisable
227,861,68,60,non_utilisable
227,867,366,89,utilisable
227,904,487,74,utilisable
227,911,495,119,non_utilisable
227,961,146,97,utilisable
227,963,304,129,utilisable
227,977,434,79,utilisable
227,990,117,103,utilisable
227,991,218,105,utilisable
228,238,241,97,utilisable
228,243,264,68,utilisable
228,249,69,127,utilisable
228,257,383,112,non_utilisable
228,265,226,101,utilisable
228,268,469,95,utilisable
228,277,388,71,utilisable
228,280,449,117,utilisable
228,281,235,130,utilisable
228,307,399,113,non_utilisable
228,313,315,126,utilisable
228,324,273,129,utilisable
228,325,151,84,utilisable
228,342,277,89,utilisable
228,349,279,109,utilisable
228,362,460,73,utilisable
228,364,272,68,non_utilisable
228,365,435,111,utilisable
228,367,442,65,utilisable
228,376,73,89,non_utilisable
228,403,215,126,utilisable
228,415,86,70,utilisable
228,429,342,127,utilisable
228,432,181,129,utilisable
228,440,351,98,utilisable
228,450,109,79,utilisable
228,452,51,114,utilisable
228,469,455,117,non_utilisable
228,473,345,105,non_utilisable
228,484,81,99,utilisable
228,493,172,70,non_utilisable
228,495,238,64,utilisable
228,498,452,97,non_utilisable
228,512,88,119,non_utilisable
228,534,451,77,utilisable
228,541,318,66,non_utilisable
228,545,169,88,utilisable
228,546,264,93,utilisable
228,587,384,101,utilisable
228,593,51,122,utilisable
228,599,378,63,utilisable
228,610,235,88,utilisable
228,612,345,71,utilisable
228,621,461,80,utilisable
228,622,462,120,utilisable
228,630,426,91,non_utilisable
228,634,58,93,utilisable
228,643,278,65,utilisable
228,651,264,92,utilisable
228,653,356,79,utilisable
228,657,157,126,utilisable
228,667,333,109,utilisable
228,673,86,80,utilisable
228,699,99,104,non_utilisable
228,722,123,110,non_utilisable
228,726,338,82,utilisable
228,742,305,90,utilisable
228,743,417,125,non_utilisable
228,747,320,125,utilisable
228,753,54,83,utilisable
228,754,224,83,utilisable
228,758,251,64,utilisable
228,762,336,111,non_utilisable
228,763,438,81,utilisable
228,771,98,118,utilisable
228,776,364,67,utilisable
228,778,414,69,utilisable
228,790,361,104,utilisable
228,791,228,116,utilisable
228,793,433,90,utilisable
228,795,423,117,utilisable
228,820,224,96,utilisable
228,830,277,125,utilisable
228,842,192,94,non_utilisable
228,847,253,82,utilisable
228,848,128,119,non_utilisable
228,884,457,106,utilisable
228,894,288,105,non_utilisable
228,900,118,108,utilisable
228,902,375,79,non_utilisable
228,904,108,122,utilisable
228,907,366,71,utilisable
228,911,399,100,non_utilisable
228,924,387,96,utilisable
228,931,188,91,utilisable
228,950,330,65,utilisable
228,985,322,74,utilisable
228,986,77,130,utilisable
229,234,313,126,utilisable
229,250,112,124,utilisable
229,260,395,69,utilisable
229,264,351,90,utilisable
229,265,240,112,utilisable
229,283,417,130,utilisable
229,291,449,90,utilisable
229,292,122,101,non_utilisable
229,306,357,91,utilisable
229,329,153,95,utilisable
229,334,359,73,utilisable
229,340,97,86,utilisable
229,353,361,120,utilisable
229,356,478,71,utilisable
229,358,419,88,utilisable
229,365,320,122,utilisable
229,368,108,62,utilisable
229,377,326,106,utilisable
229,382,448,107,utilisable
229,396,197,105,non_utilisable
229,399,338,118,utilisable
229,404,437,117,utilisable
229,414,150,129,non_utilisable
229,419,120,81,utilisable
229,429,277,107,utilisable
229,443,426,104,utilisable
229,453,415,100,utilisable
229,455,69,65,utilisable
229,472,349,121,utilisable
229,479,132,61,utilisable
229,508,447,94,utilisable
229,525,147,111,utilisable
229,527,357,103,utilisable
229,533,214,66,utilisable
229,534,62,114,utilisable
229,544,475,124,utilisable
229,546,135,90,non_utilisable
229,551,455,120,utilisable
229,554,127,63,non_utilisable
229,568,150,107,utilisable
229,581,350,113,utilisable
229,592,112,95,utilisable
229,601,423,74,utilisable
229,608,277,111,utilisable
229,633,406,103,utilisable
229,638,279,129,non_utilisable
229,643,122,114,utilisable
229,689,307,86,utilisable
229,697,281,112,non_utilisable
229,702,484,96,utilisable
229,724,452,89,utilisable
229,730,372,66,utilisable
229,744,321,90,non_utilisable
229,752,357,72,utilisable
229,763,86,71,utilisable
229,769,173,99,utilisable
229,770,89,63,utilisable
229,780,346,110,utilisable
229,797,274,82,utilisable
229,808,62,104,utilisable
229,809,345,102,utilisable
229,810,417,110,non_utilisable
229,827,494,74,utilisable
229,852,187,113,non_utilisable
229,856,172,90,non_utilisable
229,857,321,76,utilisable
229,861,431,61,non_utilisable
229,868,281,75,non_utilisable
229,876,282,100,utilisable
229,892,267,78,utilisable
229,898,407,123,utilisable
229,900,123,126,utilisable
229,909,139,109,utilisable
229,911,443,100,utilisable
229,913,442,111,utilisable
229,921,114,82,utilisable
229,933,87,84,non_utilisable
229,942,92,120,utilisable
229,952,441,95,utilisable
229,958,313,62,utilisable
229,967,234,82,non_utilisable
229,968,183,105,utilisable
229,972,200,73,utilisable
229,977,405,70,non_utilisable
229,981,343,73,utilisable
229,987,350,80,non_utilisable
229,995,219,110,utilisable
230,254,252,130,utilisable
230,256,287,110,utilisable
230,275,420,108,utilisable
230,296,263,119,utilisable
230,328,303,120,utilisable
230,349,392,96,utilisable
230,364,429,77,utilisable
230,378,186,91,non_utilisable
230,383,68,114,utilisable
230,392,397,129,utilisable
230,426,361,91,non_utilisable
230,430,281,122,utilisable
230,438,112,69,utilisable
230,449,206,63,utilisable
230,455,482,93,utilisable
230,466,390,73,utilisable
230,471,134,88,utilisable
230,477,71,110,non_utilisable
230,478,408,110,utilisable
230,482,158,93,utilisable
230,485,319,110,utilisable
230,486,473,103,utilisable
230,493,372,74,utilisable
230,516,318,75,utilisable
230,529,400,60,utilisable
230,535,141,65,utilisable
230,539,133,126,utilisable
230,554,438,108,utilisable
230,566,152,92,utilisable
230,582,180,110,utilisable
230,590,165,74,utilisable
230,610,490,122,utilisable
230,615,367,70,utilisable
230,637,68,105,utilisable
230,642,420,88,non_utilisable
230,647,147,103,utilisable
230,651,54,111,non_utilisable
230,668,415,126,utilisable
230,682,178,98,non_utilisable
230,688,209,113,utilisable
230,713,344,60,utilisable
230,719,267,62,utilisable
230,722,390,90,utilisable
230,743,467,111,utilisable
230,746,111,127,utilisable
230,747,464,81,utilisable
230,753,74,100,utilisable
230,765,399,75,utilisable
230,798,83,88,non_utilisable
230,810,234,81,utilisable
230,811,122,105,utilisable
230,813,83,111,utilisable
230,814,143,95,utilisable
230,822,315,97,utilisable
230,823,355,102,utilisable
230,829,240,106,utilisable
230,833,126,72,non_utilisable
230,835,320,130,utilisable
230,846,252,82,utilisable
230,855,427,68,non_utilisable
230,869,90,109,utilisable
230,873,297,119,utilisable
230,884,431,79,utilisable
230,888,385,120,utilisable
230,920,231,124,utilisable
230,922,338,68,utilisable
230,945,305,114,utilisable
230,949,335,98,non_utilisable
230,969,489,105,non_utilisable
230,970,104,97,utilisable
230,973,141,73,utilisable
230,981,347,107,utilisable
230,983,302,64,utilisable
230,995,325,129,utilisable
231,243,168,95,utilisable
231,248,63,115,utilisable
231,289,333,123,utilisable
231,293,200,104,non_utilisable
231,296,90,101,non_utilisable
231,297,220,68,non_utilisable
231,304,325,71,utilisable
231,332,55,64,utilisable
231,338,106,72,utilisable
231,347,297,115,non_utilisable
231,351,313,112,utilisable
231,375,314,105,utilisable
231,376,162,73,non_utilisable
231,386,107,128,utilisable
231,402,420,115,utilisable
231,413,396,119,non_utilisable
231,415,153,81,utilisable
231,417,179,119,utilisable
231,418,255,94,utilisable
231,445,335,102,utilisable
231,465,246,102,utilisable
231,482,82,84,utilisable
231,487,438,86,utilisable
231,488,356,130,utilisable
231,489,188,91,utilisable
231,508,107,98,non_utilisable
231,545,143,84,utilisable
231,557,256,88,utilisable
231,583,106,94,utilisable
231,607,161,81,utilisable
231,608,239,122,utilisable
231,644,287,79,utilisable
231,663,245,107,utilisable
231,673,251,126,non_utilisable
231,689,247,87,utilisable
231,700,108,110,utilisable
231,707,477,118,non_utilisable
231,724,434,122,utilisable
231,731,274,101,utilisable
231,739,429,120,utilisable
231,745,233,115,utilisable
231,754,356,95,utilisable
231,759,349,99,utilisable
231,761,282,127,non_utilisable
231,762,494,103,utilisable
231,771,392,103,utilisable
231,780,162,85,utilisable
231,789,212,96,non_utilisable
231,790,329,113,utilisable
231,793,189,71,utilisable
231,806,406,66,utilisable
231,809,117,98,utilisable
231,815,52,77,utilisable
231,828,244,68,utilisable
231,830,198,129,utilisable
231,839,252,83,utilisable
231,846,79,64,utilisable
231,848,163,77,utilisable
231,856,196,66,non_utilisable
231,859,80,118,utilisable
231,870,290,84,non_utilisable
231,885,241,83,utilisable
231,890,223,128,non_utilisable
231,916,444,61,utilisable
231,932,183,66,utilisable
231,961,310,67,utilisable
231,968,84,88,utilisable
231,995,476,84,utilisable
232,252,198,119,utilisable
232,253,267,112,utilisable
232,258,460,121,utilisable
232,275,147,68,utilisable
232,300,236,69,utilisable
232,304,241,102,utilisable
232,316,399,126,utilisable
232,353,473,98,utilisable
232,357,332,125,utilisable
232,358,292,68,non_utilisable
232,365,495,115,utilisable
232,382,255,84,non_utilisable
232,386,337,94,utilisable
232,402,344,93,utilisable
232,414,140,90,utilisable
232,416,448,119,utilisable
232,436,361,83,utilisable
232,437,86,97,non_utilisable
232,438,227,72,non_utilisable
232,440,293,100,non_utilisable
232,446,114,63,utilisable
232,449,169,63,non_utilisable
232,463,328,76,utilisable
232,489,431,66,utilisable
232,492,141,99,utilisable
232,528,190,103,utilisable
232,533,325,90,utilisable
232,550,225,96,utilisable
232,570,333,60,utilisable
232,586,495,90,non_utilisable
232,595,329,91,utilisable
232,601,412,128,utilisable
232,644,213,91,utilisable
232,654,185,124,utilisable
232,655,163,63,utilisable
232,669,406,92,utilisable
